id,name
c3a29def-2d87-5414-b5df-8f1d56e8a098,"{'selection': {'ImageLoaded|endswith': '\\amsi.dll'}, 'filter_main_exact': {'Image|endswith': [':\\Windows\\explorer.exe', ':\\Windows\\Sysmon64.exe']}, 'filter_main_generic': {'Image|contains': [':\\Program Files (x86)\\', ':\\Program Files\\', ':\\Windows\\System32\\', ':\\Windows\\SysWOW64\\', ':\\Windows\\WinSxS\\']}, 'filter_optional_defender': {'Image|contains': ':\\ProgramData\\Microsoft\\Windows Defender\\Platform\\', 'Image|endswith': '\\MsMpEng.exe'}, 'filter_main_dotnet': {'Image|contains': [':\\Windows\\Microsoft.NET\\Framework\\', ':\\Windows\\Microsoft.NET\\Framework64\\', ':\\Windows\\Microsoft.NET\\FrameworkArm\\', ':\\Windows\\Microsoft.NET\\FrameworkArm64\\'], 'Image|endswith': '\\ngentask.exe'}, 'filter_main_null': {'Image': None}, 'filter_main_empty': {'Image': ''}, 'condition': 'selection and not 1 of filter_main_* and not 1 of filter_optional_*'}"
03c3972f-ff83-58dd-9396-a85ac3517001,"{'selection': {'ImageLoaded|endswith': '\\BitsProxy.dll'}, 'filter_main_system': {'Image': ['C:\\Windows\\System32\\aitstatic.exe', 'C:\\Windows\\System32\\bitsadmin.exe', 'C:\\Windows\\System32\\desktopimgdownldr.exe', 'C:\\Windows\\System32\\DeviceEnroller.exe', 'C:\\Windows\\System32\\MDMAppInstaller.exe', 'C:\\Windows\\System32\\ofdeploy.exe', 'C:\\Windows\\System32\\RecoveryDrive.exe', 'C:\\Windows\\System32\\Speech_OneCore\\common\\SpeechModelDownload.exe', 'C:\\Windows\\SysWOW64\\bitsadmin.exe', 'C:\\Windows\\SysWOW64\\OneDriveSetup.exe', 'C:\\Windows\\SysWOW64\\Speech_OneCore\\Common\\SpeechModelDownload.exe']}, 'filter_optional_chrome': {'Image': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe'}, 'condition': 'selection and not 1 of filter_main_* and not 1 of filter_optional_*'}"
fe97bc45-65f1-5a6f-90cb-14bd55bb2afa,"{'selection': {'ImageLoaded|endswith': ['\\dbghelp.dll', '\\dbgcore.dll'], 'Image|endswith': ['\\bash.exe', '\\cmd.exe', '\\cscript.exe', '\\dnx.exe', '\\excel.exe', '\\monitoringhost.exe', '\\msbuild.exe', '\\mshta.exe', '\\outlook.exe', '\\powerpnt.exe', '\\regsvcs.exe', '\\rundll32.exe', '\\sc.exe', '\\scriptrunner.exe', '\\winword.exe', '\\wmic.exe', '\\wscript.exe']}, 'filter_main_tiworker': {'CommandLine|startswith': 'C:\\WINDOWS\\WinSxS\\', 'CommandLine|endswith': '\\TiWorker.exe -Embedding'}, 'filter_main_generic': {'Image|endswith': '\\svchost.exe', 'CommandLine|endswith': ['-k LocalServiceNetworkRestricted', '-k WerSvcGroup']}, 'filter_main_rundll32': {'Image|endswith': '\\rundll32.exe', 'CommandLine|contains': ['/d srrstr.dll,ExecuteScheduledSPPCreation', 'aepdu.dll,AePduRunUpdate', 'shell32.dll,OpenAs_RunDL', 'Windows.Storage.ApplicationData.dll,CleanupTemporaryState']}, 'condition': 'selection and not 1 of filter_main_*'}"
f532b8f2-c11e-5bef-baf7-5ccc1cc733b4,"{'selection': {'Image|endswith': '\\winword.exe', 'ImageLoaded|endswith': '.wll'}, 'condition': 'selection'}"
3d4978af-3876-55cb-a681-221d3a4ca42c,"{'selection': {'ImageLoaded|endswith': ['\\fastprox.dll', '\\wbemcomn.dll', '\\wbemprox.dll', '\\wbemsvc.dll', '\\WmiApRpl.dll', '\\wmiclnt.dll', '\\WMINet_Utils.dll', '\\wmiprov.dll', '\\wmiutils.dll']}, 'filter_main_generic': {'Image|contains': [':\\Program Files (x86)\\', ':\\Program Files\\', ':\\Windows\\explorer.exe', ':\\Windows\\Microsoft.NET\\Framework\\', ':\\Windows\\Microsoft.NET\\FrameworkArm\\', ':\\Windows\\Microsoft.NET\\FrameworkArm64\\', ':\\Windows\\Microsoft.NET\\Framework64\\', ':\\Windows\\System32\\', ':\\Windows\\SysWOW64\\']}, 'filter_optional_other': {'Image|endswith': ['\\WindowsAzureGuestAgent.exe', '\\WaAppAgent.exe']}, 'filter_optional_thor': {'Image|endswith': ['\\thor.exe', '\\thor64.exe']}, 'filter_optional_defender': {'Image|endswith': '\\MsMpEng.exe'}, 'filter_optional_teams': {'Image|contains': ['\\Microsoft\\Teams\\current\\Teams.exe', '\\Microsoft\\Teams\\Update.exe']}, 'filter_optional_sysmon': {'Image|endswith': [':\\Windows\\Sysmon.exe', ':\\Windows\\Sysmon64.exe']}, 'condition': 'selection and not 1 of filter_main_* and not 1 of filter_optional_*'}"
ed2f4703-a572-5056-a32c-054d8f485828,"{'selection': {'Image|endswith': '\\excel.exe', 'ImageLoaded|endswith': '.xll'}, 'condition': 'selection'}"
1d94a9fe-1a0a-5992-a586-e577cb33e327,"{'selection_dll': [{'ImageLoaded|endswith': '\\taskschd.dll'}, {'OriginalFileName': 'taskschd.dll'}], 'selection_paths': {'Image|contains': [':\\Temp\\', ':\\Users\\Public\\', ':\\Windows\\Temp\\', '\\AppData\\Local\\Temp\\', '\\Desktop\\', '\\Downloads\\']}, 'condition': 'all of selection_*'}"
996f845a-72a5-515f-a5fb-23792e0e4416,"{'selection': {'ImageLoaded|endswith': '\\System.Drawing.ni.dll'}, 'condition': 'selection'}"
84bf0f18-2ea3-5a0e-8222-99ac264b14fe,"{'selection': {'Image|endswith': '\\rundll32.exe', 'CommandLine|contains': 'AMMYY\\aa_nts.dll"",run'}, 'condition': 'selection'}"
e85f0080-1754-5208-b426-1fa806cebc8b,"{'selection_img': [{'Image|endswith': '\\taskkill.exe'}, {'OriginalFileName': 'taskkill.exe'}], 'selection_cli_force': [{'CommandLine|contains|windash': ' /f '}, {'CommandLine|endswith|windash': ' /f'}], 'selection_cli_filter_process': {'CommandLine|contains|windash': [' /im ', ' /pid ']}, 'filter_main_installers': {'ParentImage|contains': ['\\AppData\\Local\\Temp\\', ':\\Windows\\Temp'], 'ParentImage|endswith': '.tmp'}, 'condition': 'all of selection_* and not 1 of filter_main_*'}"
b3cf9235-e094-5f53-bc86-79ffb89938b4,"{'selection': {'ParentImage|endswith': '\\svchost.exe', 'Image|endswith': ['\\eqnedt32.exe', '\\excel.exe', '\\msaccess.exe', '\\mspub.exe', '\\powerpnt.exe', '\\visio.exe', '\\winword.exe']}, 'condition': 'selection'}"
bceda8d4-a083-5854-850d-ca1a80395c86,"{'selection': {'ParentImage|endswith': '\\ScreenConnect.ClientService.exe'}, 'condition': 'selection'}"
561734fb-4a39-5e75-836f-7ac685596df1,"{'selection_img': [{'Image|endswith': '\\attrib.exe'}, {'OriginalFileName': 'ATTRIB.EXE'}], 'selection_cli': {'CommandLine|contains': ' +s '}, 'condition': 'all of selection_*'}"
0d90516b-383e-5da7-ac8f-0daa8d149b33,"{'selection_img': [{'Image|endswith': '\\mode.com'}, {'OriginalFileName': 'MODE.COM'}], 'selection_cli': {'CommandLine|contains|all': [' con ', ' cp ', ' select=']}, 'condition': 'all of selection_*'}"
97490e77-1101-5354-8263-e0090679ef18,"{'selection': {'Image|contains': ['\\wwwroot\\', '\\wmpub\\', '\\htdocs\\']}, 'filter_main_generic': {'Image|contains': ['bin\\', '\\Tools\\', '\\SMSComponent\\'], 'ParentImage|endswith': '\\services.exe'}, 'condition': 'selection and not 1 of filter_main_*'}"
6de4367f-4496-505e-9461-a43891b69d56,"{'selection': [{'CommandLine|contains': 'tasklist'}, {'Image|endswith': '\\tasklist.exe'}, {'OriginalFileName': 'tasklist.exe'}], 'condition': 'selection'}"
63bfff50-2569-523f-9461-fda0b9298244,"{'selection': [{'Image|endswith': '\\curl.exe'}, {'Product': 'The curl executable'}], 'condition': 'selection'}"
340941d8-0751-50b9-8e3f-6890b83a168f,"{'selection_1': {'Image|endswith': ['\\cacls.exe', '\\icacls.exe', '\\net.exe', '\\net1.exe'], 'CommandLine|contains': ['/grant', '/setowner', '/inheritance:r']}, 'selection_2': {'Image|endswith': '\\attrib.exe', 'CommandLine|contains': '-r'}, 'selection_3': {'Image|endswith': '\\takeown.exe'}, 'filter_optional_dynatrace_1': {'CommandLine|endswith': 'ICACLS C:\\ProgramData\\dynatrace\\gateway\\config\\connectivity.history /reset'}, 'filter_optional_dynatrace_2': {'CommandLine|contains|all': ['ICACLS C:\\ProgramData\\dynatrace\\gateway\\config\\config.properties /grant :r ', 'S-1-5-19:F']}, 'filter_optional_vscode': {'CommandLine|contains': ['\\AppData\\Local\\Programs\\Microsoft VS Code', ':\\Program Files\\Microsoft VS Code']}, 'filter_optional_avira': {'CommandLine|contains': [':\\Program Files (x86)\\Avira', ':\\Program Files\\Avira']}, 'condition': '1 of selection_* and not 1 of filter_optional_*'}"
2e3d2e52-b26f-5258-bbe0-991843cefb17,"{'selection': {'ParentImage|endswith': '\\diskshadow.exe'}, 'filter_main_werfault': {'Image|endswith': ':\\Windows\\System32\\WerFault.exe'}, 'condition': 'selection and not 1 of filter_main_*'}"
6ebb43f5-205a-577c-8ce4-ecebacfebd26,"{'selection_parent_7zip': {'ParentImage|endswith': '\\7z*.exe', 'CommandLine|contains': '\\AppData\\local\\temp\\7z*\\'}, 'selection_parent_winrar': {'ParentImage|endswith': '\\winrar.exe', 'CommandLine|contains': '\\AppData\\local\\temp\\rar*\\'}, 'selection_parent_explorer': {'ParentImage|endswith': '\\explorer.exe', 'CommandLine|contains': ['\\AppData\\local\\temp\\*.rar\\', '\\AppData\\local\\temp\\*.zip\\']}, 'selection_child': {'Image|endswith': ['\\cscript.exe', '\\mshta.exe', '\\powershell.exe', '\\pwsh.exe', '\\wscript.exe'], 'CommandLine|endswith': ['.hta', '.js', '.jse', '.ps1', '.vbe', '.vbs', '.wsf', '.wsh']}, 'condition': '1 of selection_parent_* and selection_child'}"
7efdb6b9-75b2-5ddd-a129-d4a5865af8e4,"{'selection': {'ParentImage|endswith': '\\AVCore.exe', 'ParentCommandLine|contains': 'AVCore.exe"" -d', 'Image|endswith': '\\cmd.exe'}, 'condition': 'selection'}"
9fa0c711-b386-57fd-b4bb-915e9ade3794,"{'selection_img': [{'Image|endswith': '\\findstr.exe'}, {'OriginalFileName': 'FINDSTR.EXE'}], 'selection_cli': {'CommandLine|contains': ['contraseña', 'hasło', 'heslo', 'parola', 'passe', 'passw', 'senha', 'senord', '密碼']}, 'condition': 'all of selection_*'}"
68d76e84-071f-51e3-80fa-cd52b58a74f7,"{'selection': {'CommandLine|contains': ['ˣ', '˪', 'ˢ', '∕', '⁄', '―', '—', '\xa0', '¯', '®', '¶']}, 'condition': 'selection'}"
3aff0203-21ab-547e-b900-c8dc90106ca3,"{'selection_img': [{'Image|endswith': '\\cmd.exe'}, {'OriginalFileName': 'Cmd.Exe'}], 'selection_cli': {'CommandLine|contains': ['/c set /p=', '""set /p=', '>>*set /p=']}, 'condition': 'all of selection_*'}"
c836ccdf-691c-5c52-a717-70f346b8467d,"{'selection_wmi': {'CommandLine|contains|all': ['Select', 'Win32_NTLogEvent']}, 'selection_wevtutil_img': [{'Image|endswith': '\\wevtutil.exe'}, {'OriginalFileName': 'wevtutil.exe'}], 'selection_wevtutil_cli': {'CommandLine|contains': [' qe ', ' query-events ']}, 'selection_wmic_img': [{'Image|endswith': '\\wmic.exe'}, {'OriginalFileName': 'wmic.exe'}], 'selection_wmic_cli': {'CommandLine|contains': ' ntevent'}, 'selection_cmdlet': {'CommandLine|contains': ['Get-WinEvent ', 'get-eventlog ']}, 'condition': 'selection_wmi or all of selection_wevtutil_* or all of selection_wmic_* or selection_cmdlet'}"
1c3a31dd-87d6-582c-a026-313180576603,"{'selection': [{'Image|endswith': '\\Extexport.exe'}, {'OriginalFileName': 'extexport.exe'}], 'condition': 'selection'}"
8e8476a2-8194-5100-a547-397261f2e609,"{'selection_img': [{'OriginalFileName': 'diskshadow.exe'}, {'Image|endswith': '\\diskshadow.exe'}], 'selection_cli': {'CommandLine|contains|windash': '-s '}, 'condition': 'all of selection_*'}"
d3e139fe-0408-5191-86a0-f373a0e00c2b,"{'selection_folder': {'CommandLine|contains': ['\\AppData\\Roaming\\', '\\AppData\\Local\\Temp\\']}, 'selection_guid': {'CommandLine|contains|all': ['\\{', '}\\']}, 'filter_main_image_guid': {'Image|contains|all': ['\\{', '}\\']}, 'filter_main_null': {'Image': None}, 'filter_main_driver_inst': {'Image': 'C:\\Windows\\System32\\drvinst.exe'}, 'filter_main_msiexec': {'Image': ['C:\\Windows\\System32\\msiexec.exe', 'C:\\Windows\\SysWOW64\\msiexec.exe']}, 'condition': 'all of selection_* and not 1 of filter*'}"
f9039b5a-8ab3-5935-b2fd-e6262727e7e9,"{'selection': {'ParentImage|endswith': '\\conhost.exe', 'ParentCommandLine|contains': '--headless'}, 'condition': 'selection'}"
49087ff3-c83e-5057-a647-c298e41f3237,"{'selection_image': [{'Image|endswith': '\\regsvr32.exe'}, {'OriginalFileName': 'REGSVR32.EXE'}], 'selection_cmdline': {'CommandLine|contains': [' /s ', ' /e ']}, 'filter_main_paths': [{'CommandLine|contains': [':\\Program Files (x86)', ':\\Program Files\\', ':\\Windows\\System32\\', ':\\Windows\\SysWOW64\\']}, {'CurrentDirectory|contains': [':\\Program Files (x86)', ':\\Program Files\\', ':\\Windows\\System32\\', ':\\Windows\\SysWOW64\\']}], 'filter_main_other_flags': {'CommandLine|contains': [' /i:', '/U ']}, 'filter_main_rpcproxy': {'ParentCommandLine|endswith': ':\\Windows\\System32\\RpcProxy\\RpcProxy.dll', 'CommandLine': 'regsvr32 /s rpcproxy.dll'}, 'condition': 'all of selection_* and not 1 of filter_main_*'}"
de11c89b-c06b-564c-8e08-0b0f50d868be,"{'selection': {'Image|startswith': '\\\\\\\\', 'Image|contains': '\\DavWWWRoot\\'}, 'condition': 'selection'}"
ec99ee52-9bfd-5914-b100-2dbdcd96f19b,"{'selection_shell': [{'Image|endswith': ['\\powershell.exe', '\\powershell_ise.exe', '\\pwsh.exe', '\\cmd.exe']}, {'OriginalFileName': ['PowerShell.EXE', 'powershell_ise.EXE', 'pwsh.dll', 'Cmd.Exe']}], 'selection_user': {'User|contains': ['AUTHORI', 'AUTORI'], 'LogonId': '0x3e7'}, 'condition': 'all of selection_*'}"
82d0b206-1887-505d-b6b0-29d0cfc66ffb,"{'selection_curl': [{'Image|endswith': '\\curl.exe'}, {'Product': 'The curl executable'}], 'selection_opt': {'CommandLine|contains': [' -A ', ' --user-agent ']}, 'condition': 'all of selection_*'}"
4a650b6a-0e96-525e-9512-bc7ca78e82c0,"{'selection': {'Image|endswith': '\\csc.exe', 'CommandLine|contains': '/noconfig /fullpaths @'}, 'condition': 'selection'}"
d8a92282-f0b3-51e4-b15b-baf5aeed4e86,"{'selection': {'ParentImage|endswith': '\\dfsvc.exe', 'Image|endswith': '\\AppData\\Local\\Apps\\2.0\\'}, 'condition': 'selection'}"
2350b4d5-b8f2-5c7c-ab62-d3eaf3e58d1c,"{'selection_img': [{'Image|endswith': ['\\powershell.exe', '\\pwsh.exe']}, {'OriginalFileName': ['PowerShell.EXE', 'pwsh.dll']}], 'selection_cmdlet': {'CommandLine|contains': ['Import-Module ', 'ipmo ']}, 'filter_main_vsstudio': {'ParentImage|contains': [':\\Program Files\\WindowsApps\\Microsoft.WindowsTerminal_', ':\\Windows\\System32\\cmd.exe'], 'CommandLine|contains|all': [':\\Program Files\\Microsoft Visual Studio\\', 'Tools\\Microsoft.VisualStudio.DevShell.dll']}, 'condition': 'all of selection_* and not 1 of filter_main_*'}"
8b2462ca-6dcd-5503-b60f-71b12dcc6175,"{'selection_img': [{'Image|endswith': ['\\net.exe', '\\net1.exe']}, {'OriginalFileName': ['net.exe', 'net1.exe']}], 'selection_cli': {'CommandLine|contains': [' accounts', ' group', ' localgroup', ' share', ' start', ' stop ', ' user', ' view']}, 'condition': 'all of selection_*'}"
02434c96-8d20-599e-8eb3-58a7791c3fe7,"{'selection_img': [{'Image|endswith': ['\\powershell.exe', '\\pwsh.exe']}, {'OriginalFileName': ['PowerShell.EXE', 'pwsh.dll']}], 'selection_cmdlet_namespace': {'CommandLine|contains': 'System.Security.Cryptography.'}, 'selection_cmdlet_classes': {'CommandLine|contains': ['.AesCryptoServiceProvider', '.DESCryptoServiceProvider', '.DSACryptoServiceProvider', '.RC2CryptoServiceProvider', '.Rijndael', '.RSACryptoServiceProvider', '.TripleDESCryptoServiceProvider']}, 'condition': 'all of selection_*'}"
69df89e6-00af-503d-a25d-738b63172d11,"{'selection_img': [{'Image|endswith': '\\wsl.exe'}, {'OriginalFileName': 'wsl.exe'}], 'selection_cli': {'CommandLine|contains': [' -e ', ' --exec', ' --system', ' --shell-type ', ' /mnt/c', ' --user root', ' -u root', '--debug-shell']}, 'filter_main_kill': {'ParentImage|endswith': '\\cmd.exe', 'CommandLine|contains|all': [' -d ', ' -e kill ']}, 'condition': 'all of selection_* and not 1 of filter_main_*'}"
9c767276-5561-5a84-adc3-6e6103f081e2,"{'selection': [{'Image|endswith': '\\Microsoft.Workflow.Compiler.exe'}, {'OriginalFileName': 'Microsoft.Workflow.Compiler.exe'}], 'condition': 'selection'}"
3a28c5b4-65ab-5f02-99b1-eb56eaa889e1,"{'selection': {'Image|endswith': ['\\httptunnel.exe', '\\plink.exe', '\\socat.exe', '\\stunnel.exe']}, 'condition': 'selection'}"
32327fd4-5dad-5b9f-b8ac-5c64cc58a562,"{'selection_app_deployment_exec': {'ParentImage|endswith': '\\action1_agent.exe', 'Image|contains': '\\Windows\\Action1\\package_downloads\\'}, 'selection_command_exec': {'ParentImage|endswith': ['\\cmd.exe', '\\powershell.exe'], 'ParentCommandLine|contains': ['\\Action1\\scripts\\Run_Command_', '\\Action1\\scripts\\Run_PowerShell_']}, 'selection_remote_session_init': {'Image|endswith': '\\agent1_remote.exe'}, 'condition': '1 of selection_*'}"
df46f683-3345-5e32-9fa2-ac99ad994f96,"{'selection_img': [{'Image|endswith': '\\curl.exe'}, {'Product': 'The curl executable'}], 'selection_remote': {'CommandLine|contains': [' -O', '--remote-name', '--output']}, 'condition': 'all of selection_*'}"
d8ab7053-3d0b-5232-9213-c2cc32bcf42f,"{'selection_powershell': [{'Image|endswith': ['\\powershell.exe', '\\pwsh.exe']}, {'OriginalFileName': ['PowerShell.EXE', 'pwsh.dll']}, {'Description': 'Windows Powershell'}, {'Product': 'PowerShell Core 6'}], 'selection_length': {'CommandLine|re': '.{1000,}'}, 'condition': 'all of selection_*'}"
82fcc40b-22f6-59f9-918d-b2a009fc415c,"{'selection': {'ParentImage|contains': [':\\Temp\\', '\\AppData\\Local\\', '\\AppData\\Roaming\\', '\\Temporary Internet', '\\Users\\Public\\', '\\Windows\\Temp\\'], 'Image|endswith': '\\schtasks.exe', 'CommandLine|contains': '/Create '}, 'filter_optional_common': {'CommandLine|contains': ['update_task.xml', 'unattended.ini']}, 'condition': 'selection and not 1 of filter_optional_*'}"
